feature,importance
conditionals_day4_day1_ratio,10.49287613497382
conditionals_tissue_Haematopoietic and Lymphoid,10.16987072501306
conditionals_mut_TP53,1.9387473685781123
conditionals_mut_KRAS,1.5792563330298677
conditionals_tissue_Lung,1.3911551885916615
copynumber_CDKN2A,0.901513540902392
copynumber_RSPH10B2,0.7901763060035273
conditionals_mut_ARID1A,0.7734599201182847
copynumber_PCM1,0.7564195623424778
conditionals_tissue_Central Nervous System,0.69799589344461
conditionals_tissue_Pancreas,0.6564652628792749
conditionals_mut_PABPC1,0.6104114881794289
copynumber_APOBEC3B,0.6093002370661628
drugresponse_1034;Staurosporine;GDSC2,0.5901612886997691
drugresponse_1248;Daporinad;GDSC1,0.5888960789609617
copynumber_NFIB,0.5576481221419473
conditionals_mut_BRAF,0.5572999476750625
conditionals_tissue_Skin,0.5550832414260084
conditionals_mut_KMT2D,0.5510321471373218
conditionals_mut_HLA-A,0.5504547473466073
conditionals_tissue_Large Intestine,0.5439146473776688
conditionals_mut_CREBBP,0.5312730372384118
copynumber_FAT1,0.5273181807358097
copynumber_MYC,0.4887879615617702
drugresponse_1007;Docetaxel;GDSC1,0.4778033543155088
drugresponse_1052;RO-3306;GDSC1,0.4737127363583493
conditionals_mut_NF1,0.47201512989997896
copynumber_MITF,0.4672326005179273
copynumber_BAP1,0.46671422987090283
drugresponse_1079;Dasatinib;GDSC2,0.46553003022279593
copynumber_NPEPPS,0.4432665633444716
copynumber_MYB,0.44309955853171107
drugresponse_1036;PLX-4720;GDSC2,0.4260970840149952
drugresponse_1997;WEHI-539;GDSC2,0.4189545592807047
copynumber_SDHA,0.4082048485222017
drugresponse_1413;EphB4_9721;GDSC1,0.40705916273440207
drugresponse_1032;Afatinib;GDSC2,0.40556969305093077
drugresponse_1032;Afatinib;GDSC1,0.4029976339083908
drugresponse_1458;PARP_9495;GDSC1,0.4026785983625455
drugresponse_1932;NVP-ADW742;GDSC2,0.4022602446478917
drugresponse_1561;Taselisib;GDSC2,0.39816894974033706
drugresponse_1011;Navitoclax;GDSC2,0.3936940479523739
drugresponse_1908;Ulixertinib;GDSC2,0.3923254035176145
drugresponse_1008;Methotrexate;GDSC2,0.39111320193319343
copynumber_PTPRD,0.3903527311496152
drugresponse_1926;GNE-317;GDSC2,0.3900068493961176
drugresponse_1560;Alpelisib;GDSC2,0.3895310078349185
copynumber_MLLT3,0.38876332245988243
drugresponse_1558;Lapatinib;GDSC2,0.385387076932794
drugresponse_1058;Pictilisib;GDSC2,0.3847054170599113
copynumber_SS18L1,0.3787091551501744
drugresponse_1072;Avagacestat;GDSC2,0.37514721899559594
copynumber_PSIP1,0.3736651292540508
drugresponse_254;Quizartinib;GDSC1,0.37194022974028457
copynumber_TGIF1,0.36935469580048186
copynumber_ZMYM2,0.3659408852180917
drugresponse_1179;MK-1775;GDSC2,0.3656496750240946
drugresponse_1050;ZM447439;GDSC1,0.36286701865312343
drugresponse_1927;GSK2578215A;GDSC2,0.3627471528244191
drugresponse_269;NSC-207895;GDSC1,0.36248864308928525
drugresponse_2177;SGC0946;GDSC2,0.3603786594976043
drugresponse_381;AST-1306;GDSC1,0.3599049608748864
conditionals_mut_PIK3CA,0.3598474894465881
drugresponse_1510;Linsitinib;GDSC2,0.35911597250007504
copynumber_RBM39,0.3590585143146682
drugresponse_1025;SB216763;GDSC2,0.35795740874670695
drugresponse_1924;Ipatasertib;GDSC2,0.35767265927246755
metabolomics_1-methylnicotinamide,0.3572327705936121
drugresponse_1014;Refametinib;GDSC1,0.3533604432218677
drugresponse_1409;AZD4877;GDSC1,0.3508603706004746
copynumber_PTPN13,0.3506631911928748
copynumber_NBEA,0.3487293177156287
drugresponse_1918;AZD8186;GDSC2,0.3484235033778987
drugresponse_416;CAY10566;GDSC1,0.34697040499721865
drugresponse_1446;PI3Ka_4409;GDSC1,0.346540790023907
drugresponse_1048;Mirin;GDSC1,0.3451975498816448
drugresponse_284;JNJ38877605;GDSC1,0.34499243694030735
drugresponse_478;LDN-193189;GDSC1,0.3439720395053503
drugresponse_171;AKT inhibitor VIII;GDSC1,0.3431072119663293
metabolomics_adenosine,0.3429039974881568
drugresponse_1549;Sapatinib;GDSC2,0.3427196862817806
drugresponse_1451;PLK_6522;GDSC1,0.342128206161388
drugresponse_2162;Danusertib;GDSC2,0.3411182699517747
drugresponse_207;AS601245;GDSC1,0.340009338729357
drugresponse_1053;MK-2206;GDSC2,0.3398235548257724
drugresponse_283;Omipalisib;GDSC1,0.33791779704529323
drugresponse_277;Linifanib;GDSC1,0.33730686122793224
drugresponse_1937;S-crizotinib;GDSC2,0.3365492519841805
drugresponse_1463;AZD1332;GDSC1,0.33435667182720175
drugresponse_1372;Trametinib;GDSC1,0.33396722061960293
drugresponse_1012;Vorinostat;GDSC1,0.33285912253590116
drugresponse_1037;BX795;GDSC1,0.3324944511415441
drugresponse_2096;VX-11e;GDSC2,0.3312091012916182
drugresponse_179;5-Fluorouracil;GDSC1,0.33075268294844257
drugresponse_1414;Fulvestrant;GDSC1,0.3305288339668292
copynumber_SFRP4,0.3300503873781872
copynumber_TFEB,0.3294104237160812
drugresponse_177;GSK650394;GDSC1,0.3291615826222752
drugresponse_1057;Dactolisib;GDSC2,0.3289837328739381
drugresponse_302;PI-103;GDSC1,0.32869097077228726
drugresponse_1149;TW 37;GDSC1,0.3282707406495969
drugresponse_2028;STAT3_2372;GDSC2,0.32787379002970435
drugresponse_1062;Selumetinib;GDSC1,0.32736868211710873
drugresponse_263;FR-180204;GDSC1,0.32736148992413505
drugresponse_1372;Trametinib;GDSC2,0.3245432124521944
drugresponse_1028;VX-702;GDSC1,0.3230779590274
drugresponse_1941;Sepantronium bromide;GDSC2,0.32144495808249257
drugresponse_1093;GSK1904529A;GDSC2,0.3214238911593881
drugresponse_1916;AZD5363;GDSC2,0.3209629386678279
drugresponse_1236;UNC0638;GDSC1,0.3209406173745566
drugresponse_326;GSK690693;GDSC1,0.3206923473533915
drugresponse_261;TL-1-85;GDSC1,0.3205393371458142
conditionals_mut_CDKN2A,0.3203280005320758
drugresponse_167;OSU-03012;GDSC1,0.3200996955283752
copynumber_ASXL1,0.31956473606036356
drugresponse_476;SB505124;GDSC1,0.31951017432143386
drugresponse_1933;P22077;GDSC2,0.319440970377942
drugresponse_1910;ABT737;GDSC2,0.31915623566868406
drugresponse_1598;LGK974;GDSC2,0.319103915693442
drugresponse_2040;Foretinib;GDSC2,0.3190178893301361
metabolomics_cis/trans-hydroxyproline,0.3187219254530281
drugresponse_173;FH535;GDSC1,0.3180727560300244
conditionals_doubling_time_hours,0.3174851429092906
drugresponse_362;CI-1033;GDSC1,0.316237634008228
drugresponse_1016;Temsirolimus;GDSC1,0.3130916656390583
drugresponse_1193;UNC0638;GDSC2,0.31290247333656074
drugresponse_288;WHI-P97;GDSC1,0.31276692936289646
drugresponse_1011;Navitoclax;GDSC1,0.31125604538707413
drugresponse_1133;Serdemetan;GDSC1,0.3108201138425165
drugresponse_1219;PFI-1;GDSC1,0.3104111941223799
drugresponse_1047;Nutlin-3a (-);GDSC2,0.3095079314066235
drugresponse_1021;Axitinib;GDSC2,0.30927744416219627
drugresponse_328;SNX-2112;GDSC1,0.30922922737346575
drugresponse_1091;BMS-536924;GDSC2,0.3091020770541761
metabolomics_AMP,0.30830063044750217
metabolomics_malonylcarnitine,0.30783931100860057
drugresponse_1940;WIKI4;GDSC2,0.3073531477534005
drugresponse_200;Dacinostat;GDSC1,0.3071361212303864
drugresponse_2109;AZ6102;GDSC2,0.30697564228222646
conditionals_tissue_Breast,0.30581624624775544
drugresponse_299;OSI-027;GDSC1,0.30514548717765216
drugresponse_282;Pelitinib;GDSC1,0.3046893994622755
drugresponse_2044;Pyridostatin;GDSC2,0.3046601170957799
drugresponse_437;Trichostatin A;GDSC1,0.30374360584895027
drugresponse_1268;XAV939;GDSC1,0.3031873860554837
drugresponse_1069;EHT-1864;GDSC2,0.30272316824863116
drugresponse_300;CX-5461;GDSC1,0.30262707077408624
drugresponse_1382;AZD3514;GDSC1,0.30199657762111515
drugresponse_294;MPS-1-IN-1;GDSC1,0.3019822076894185
drugresponse_199;Pazopanib;GDSC1,0.3017971469621947
drugresponse_1092;Saracatinib;GDSC2,0.3013351140003465
conditionals_mut_APC,0.3012634614625571
drugresponse_363;PF-00299804;GDSC1,0.3012609364564063
drugresponse_461;NSC319726;GDSC1,0.30097024675221
copynumber_UGT2B17,0.30024104345392416
drugresponse_1049;PD173074;GDSC2,0.2992218165832383
drugresponse_275;I-BET-762;GDSC1,0.2988865251254174
copynumber_GNAS,0.29822904835562597
drugresponse_201;Epothilone B;GDSC1,0.2981120871472512
drugresponse_308;Foretinib;GDSC1,0.29791372645291175
drugresponse_1060;PD0325901;GDSC2,0.2976958341240877
conditionals_mut_RB1,0.2976285295198684
copynumber_CR1,0.29754701619201224
drugresponse_1064;Sonolisib;GDSC2,0.29642584131504096
copynumber_PTEN,0.29611911707317795
