feature,importance
proteomics_RPL15,0.04515904997714846
proteomics_RPS9,0.043267828031395415
transcriptomics_PKD1,0.04257456911751656
transcriptomics_ADAT3,0.04116492616580495
proteomics_RPS15A,0.04052911400089787
proteomics_RPL3,0.0401287700729307
proteomics_RPL7,0.03940230671814498
proteomics_PHF5A,0.03919896972111891
proteomics_PRPF8,0.03902064810031519
proteomics_RPL18A,0.038970165857544065
proteomics_EIF4A3,0.03869826320583464
proteomics_RPL7A,0.0384885208664927
proteomics_RPL13A,0.03835057943569317
proteomics_RPL4,0.038328769657487674
proteomics_RPL27,0.038298970247578765
proteomics_SART1,0.03779469686053715
proteomics_BCAS2,0.037521483352857515
proteomics_SNW1,0.0368310644952653
proteomics_RPL18,0.03681435440242376
proteomics_RPL6,0.03668473027950056
proteomics_DHX15,0.03667664648318089
proteomics_SF3B3,0.03633700115190664
transcriptomics_ANKRD23,0.03620330612146351
transcriptomics_ZNF837,0.036135699674027716
transcriptomics_SPDYE2,0.0356390260430623
proteomics_SAFB,0.035436444335903164
proteomics_NXF1,0.03531099354696292
transcriptomics_POLR2J2,0.03521911801403325
proteomics_RPS16,0.035208952570373334
transcriptomics_SAPCD2,0.03508825436523009
proteomics_AQR,0.034912982313411375
proteomics_RPL35A,0.03452583151153926
transcriptomics_EIF5AL1,0.034487374204648626
proteomics_RPS13,0.03406581670178607
proteomics_LSM3,0.03386708351769511
proteomics_USP39,0.03373244410502248
proteomics_SNRNP200,0.03368817889598339
proteomics_FIP1L1,0.03361856562556019
transcriptomics_KLHL24,0.03327645451891739
proteomics_NUDT21,0.03293948619071366
transcriptomics_SPDYE6,0.032842512096207255
proteomics_CSTF2,0.0327678012261507
proteomics_RPS4X,0.03274678755693502
proteomics_PPIF,0.03267641912937817
proteomics_CLTC,0.03263177677996114
proteomics_RPL10A,0.03240321085902572
proteomics_PRKDC,0.03233816153951248
proteomics_WTAP,0.03216346724193328
proteomics_CDC5L,0.03211386685850087
proteomics_MRTO4,0.03210453932366394
proteomics_POLR1G,0.032104307621455414
proteomics_POLR1C,0.032054580223813765
transcriptomics_SLFNL1,0.03205430758821984
proteomics_DPY30,0.03186469844034207
transcriptomics_TPGS1,0.03185173745061383
proteomics_DDB1,0.031822330275956115
proteomics_MTREX,0.03176769745023251
transcriptomics_CMTM1,0.03172157087417574
proteomics_ATP5PB,0.03170569400044334
proteomics_RPL28,0.031653607201522944
transcriptomics_WDR90,0.03158723023233779
proteomics_POLR2A,0.031577027151158045
transcriptomics_UHRF1,0.03150580173069966
proteomics_XAB2,0.03145023222347543
transcriptomics_RPL22L1,0.03143160258336779
proteomics_SUN2,0.03143147321116116
proteomics_SRRM2,0.031402445600579934
proteomics_TOP2B,0.03137504237030553
transcriptomics_GPR75,0.03134361999418655
proteomics_PPP1R12A,0.03128593508194492
proteomics_POLR2C,0.031232821391612473
proteomics_ATP5MG,0.0310887870998403
proteomics_RPS11,0.03103160727698069
proteomics_SMU1,0.031016081885881286
proteomics_SNRNP40,0.03097726111697348
transcriptomics_TSSK6,0.030790187628649632
proteomics_WDR5,0.030722794327300094
proteomics_SNRPB2,0.030722238680372615
transcriptomics_MROH1,0.030714414774014744
transcriptomics_CCDC189,0.030595634412423675
transcriptomics_CCDC85B,0.030511871559888867
proteomics_NCBP1,0.030408998232402343
proteomics_MTCH2,0.03039297600396236
proteomics_RIF1,0.0303476013499292
proteomics_RNF2,0.030319709878023675
proteomics_DHX9,0.030297357581012475
proteomics_ZNF638,0.030277462403356648
proteomics_ATP5F1C,0.03026884425352104
proteomics_HSPE1,0.030212818092595243
proteomics_POLR2B,0.030209673991564972
proteomics_SNRPA,0.030078385898899763
proteomics_SF3A1,0.030056043806171225
proteomics_UTP18,0.030009798634813064
proteomics_MPHOSPH10,0.029897050322320963
proteomics_DNTTIP2,0.029826914862599276
proteomics_ME2,0.029764531293614047
proteomics_LSM8,0.02974078516475766
proteomics_SIN3A,0.029723109374719642
proteomics_RPS18,0.029716525034578896
proteomics_NUP205,0.029634371103436415
proteomics_TPX2,0.02962562282625048
proteomics_CPSF2,0.0296238087495722
proteomics_TRA2A,0.029614702340397706
proteomics_RPL32,0.029577187484333356
proteomics_NIPBL,0.029532693920775968
proteomics_RPL9,0.029439585829712137
proteomics_LAMTOR1,0.02941712092322137
proteomics_ATP5ME,0.029346423020380957
proteomics_TRA2B,0.029345826682833406
proteomics_EFTUD2,0.02929182785788534
proteomics_EIF6,0.029244661668574565
proteomics_SEH1L,0.02917892780645359
proteomics_RPL30,0.02915546354151171
proteomics_SACM1L,0.029151734005556075
proteomics_TPR,0.029048280301510382
proteomics_MRPL12,0.02901435828624911
proteomics_RAD21,0.028970252225384328
proteomics_NUMA1,0.02895688843625048
proteomics_NPM1,0.028950542826956634
proteomics_QARS1,0.0289319771833965
proteomics_SAFB2,0.028929380015807086
proteomics_ZC3H18,0.0288911376828601
proteomics_RPL17,0.02888090170289194
proteomics_CLPP,0.02887879779570371
proteomics_WDR12,0.02883522486122206
proteomics_PRPF3,0.028759933180375067
proteomics_DDOST,0.02871319323980118
proteomics_PRPF4,0.028694980631085006
proteomics_RPS3,0.02867871614947605
proteomics_IARS1,0.02867527067960485
proteomics_SNRPD1,0.028553134119815665
proteomics_RPL34,0.028502094740029207
proteomics_SSRP1,0.028352256456148188
proteomics_SUPT6H,0.028339545630160053
proteomics_ATP5F1D,0.02832020931344761
transcriptomics_YDJC,0.02831060515920358
proteomics_SF3B4,0.028287161887929377
proteomics_HSPD1,0.02827767200284294
proteomics_NUP133,0.028257795398558615
proteomics_RPL14,0.028252952697279426
proteomics_RPS24,0.02820085858993852
proteomics_COPB2,0.02815407217378467
proteomics_WDR82,0.028153847099381252
proteomics_GADD45GIP1,0.02810109772356913
transcriptomics_MGAT2,0.028039400153850754
proteomics_RPL5,0.027976530933667153
proteomics_NUP153,0.027952656111877434
proteomics_ALYREF,0.027914647320733326
transcriptomics_MFSD3,0.027880415111309995
proteomics_RPL21,0.027876603178911493
proteomics_DDX6,0.027799993741457484
transcriptomics_CSNK2A3,0.027790869987205254
proteomics_ATP5IF1,0.02777828347754153
transcriptomics_AMIGO3,0.02776536826200029
proteomics_HEATR1,0.02771148911439578
proteomics_RBM14,0.027699230312545273
proteomics_SUPT16H,0.02768507544601569
proteomics_DDX21,0.027626851701970292
proteomics_RPL27A,0.027624877614976062
proteomics_THRAP3,0.027623633596309514
proteomics_EXOSC5,0.027608912475619425
proteomics_NOP56,0.027599830759335697
proteomics_ENY2,0.027567572842989267
proteomics_CUX1,0.027558431990036675
proteomics_SMNDC1,0.027510112675288467
transcriptomics_MZT2B,0.027491792679827275
proteomics_STX4,0.02745085230483238
proteomics_RPL8,0.027437778887535454
proteomics_PNN,0.02741120610134672
transcriptomics_MYBL2,0.027401431540573173
proteomics_RPL36,0.02738724138338278
proteomics_CWC15,0.02738634396890169
proteomics_DDX39B,0.02734400438906584
proteomics_THOC2,0.027309417684430265
proteomics_ZC3H14,0.02725397507852099
proteomics_ATP13A1,0.02721846994528522
proteomics_RPL26,0.02720441314289136
proteomics_RPN2,0.027199073211086416
proteomics_UTP14A,0.02718993596817895
proteomics_MAD1L1,0.027176179190702327
proteomics_LSM2,0.027164830290345363
proteomics_RANBP2,0.027143797180038114
proteomics_SRSF10,0.027073134696372268
crisprcas9_NUCKS1,0.027057612605642944
proteomics_BOP1,0.02700649128274853
proteomics_RPL23,0.02698901455979148
proteomics_MDC1,0.026955709906475115
proteomics_MRPL53,0.026913800342718133
proteomics_DCXR,0.026877911450846687
proteomics_ACIN1,0.026876786248533353
proteomics_CPSF1,0.026822342594852992
proteomics_EXOSC2,0.026812237113887055
proteomics_COPA,0.02680243248937394
transcriptomics_RPS27L,0.026790312314591492
proteomics_NOL7,0.026772872154972416
transcriptomics_MASP2,0.026765125709440583
proteomics_RFC5,0.02674239314480432
transcriptomics_TSSK4,0.02673827356799932
crisprcas9_C2orf76,0.026673931047716672
proteomics_SMARCE1,0.026654079140335133
transcriptomics_BTG1,0.026634460014643042
proteomics_PES1,0.02662073860458683
transcriptomics_SCX,0.026574724600675562
transcriptomics_POTEE,0.026562273948297993
proteomics_SUPT5H,0.026560447873700793
proteomics_IK,0.026510944131580165
proteomics_GAR1,0.026488147118191432
proteomics_PDCD6,0.026467404559243488
proteomics_SON,0.02644115194949609
proteomics_ZC3H13,0.026432711662851115
proteomics_TPD52L2,0.02642235991035557
proteomics_CDC73,0.02640381791589677
proteomics_SF3B2,0.026401418208215986
transcriptomics_CCPG1,0.02633212963385555
proteomics_PLRG1,0.02631010955240807
proteomics_CDCA8,0.026249247579693855
proteomics_NUP155,0.026200274470726127
proteomics_CHD4,0.02614064897695754
transcriptomics_ARHGAP33,0.026132820240296194
proteomics_H4C1,0.02611649182303493
transcriptomics_ANTKMT,0.02610830718625407
proteomics_PABPN1,0.026098850647425384
proteomics_HNRNPDL,0.026090737809018442
proteomics_PRPF4B,0.026087878331990024
proteomics_NCL,0.02605199447031069
proteomics_SCPEP1,0.026051309488225382
proteomics_NCOA5,0.02602806042803004
proteomics_TMOD3,0.026023222440236266
proteomics_ZC3H11A,0.02601462599015867
proteomics_NOP9,0.026000412095190797
transcriptomics_LTB4R2,0.025990464047175466
proteomics_NUP107,0.02599038817795192
proteomics_HMG20A,0.02597293090649649
proteomics_RING1,0.025960547095486734
proteomics_RPLP1,0.02593980141714289
