feature,importance
1079;Dasatinib;GDSC2,2.392081283337971
1248;Daporinad;GDSC1,2.314311253434323
1034;Staurosporine;GDSC2,2.146669084432334
1008;Methotrexate;GDSC2,2.093984078512365
478;LDN-193189;GDSC1,2.0550207365665103
1028;VX-702;GDSC1,2.0060877338841743
1413;EphB4,1.9715594568871
1049;PD173074;GDSC1,1.962879108497904
1941;Sepantronium bromide;GDSC2,1.8800536878228784
1069;EHT-1864;GDSC1,1.874847244916876
1382;AZD3514;GDSC1,1.861650149815803
1918;AZD8186;GDSC2,1.8091950499277425
1007;Docetaxel;GDSC1,1.7497685038232729
"436;CAP-232, TT-232, TLN-232;GDSC1",1.7406951946813658
1149;TW 37;GDSC1,1.7329660256773016
1032;Afatinib;GDSC1,1.7315031331349533
136;Mitomycin-C;GDSC1,1.723832380416546
1008;Methotrexate;GDSC1,1.7109511773699322
1011;Navitoclax;GDSC2,1.6711071405247642
1932;NVP-ADW742;GDSC2,1.669379927953785
1850;Tepotinib;GDSC2,1.6686756195184096
1014;Refametinib;GDSC1,1.6530766800855627
269;NSC-207895;GDSC1,1.6482466996107838
1908;Ulixertinib;GDSC2,1.6455769212003064
1598;LGK974;GDSC2,1.645412198979154
380;BIBF-1120;GDSC1,1.6342365793832772
2162;Danusertib;GDSC2,1.6309569507837691
372;Pilaralisib;GDSC1,1.618879171980424
476;SB505124;GDSC1,1.6095972006507662
171;AKT inhibitor VIII;GDSC1,1.6019941564697486
1133;Serdemetan;GDSC1,1.6006808342230858
1549;Sapatinib;GDSC2,1.599534642454873
1561;Taselisib;GDSC2,1.5957954398465508
1910;ABT737;GDSC2,1.5860443307463987
2043;BIBR-1532;GDSC2,1.5749875972218712
207;AS601245;GDSC1,1.5705778309717158
1039;SL0101;GDSC1,1.5683147718326111
374;GSK1059615;GDSC1,1.5643804620393065
1061;SB590885;GDSC2,1.5552409769820827
1048;Mirin;GDSC1,1.5479711441125117
1510;Linsitinib;GDSC2,1.5478169816189151
156;AZD6482;GDSC1,1.5449837242546205
552;BAM7;GDSC1,1.5425190263202635
1498;Selumetinib;GDSC1,1.5408077809221252
1038;NU7441;GDSC1,1.5387560605511543
1092;Saracatinib;GDSC2,1.5372148426736916
1036;PLX-4720;GDSC2,1.5314692511024857
1409;AZD4877;GDSC1,1.524722450857765
1495;Olaparib;GDSC1,1.515811693728614
1032;Afatinib;GDSC2,1.5147037169211677
576;RU-SKI 43;GDSC1,1.5140050024548632
1047;Nutlin-3a (-);GDSC1,1.5138082628538776
1051;Alisertib;GDSC2,1.513203729639769
375;Voxtalisib;GDSC1,1.5079785532771193
1054;Palbociclib;GDSC1,1.502974149045767
1013;Nilotinib;GDSC2,1.4986913679410856
1018;Veliparib;GDSC1,1.497647408647886
175;PAC-1;GDSC1,1.4907257363724211
446;MIM1;GDSC1,1.486297780061714
1927;GSK2578215A;GDSC2,1.484385715509165
170;Shikonin;GDSC1,1.4838696246811751
1241;CHIR-99021;GDSC1,1.483409213360217
1924;Ipatasertib;GDSC2,1.4813841518174418
1025;SB216763;GDSC2,1.4747923045396156
1067;CCT007093;GDSC1,1.4675575516041974
264;ACY-1215;GDSC1,1.4640343929791346
2466;CA3;GDSC2,1.4612909672234171
1219;PFI-1;GDSC1,1.4609158307051302
1436;MCT1,1.45173015936704
1236;UNC0638;GDSC1,1.4501745632813383
1001;AICA Ribonucleotide;GDSC1,1.448999235320917
1047;Nutlin-3a (-);GDSC2,1.4473408568594324
1058;Pictilisib;GDSC2,1.4465452617435952
1372;Trametinib;GDSC2,1.4441009464283687
1053;MK-2206;GDSC2,1.4434822596808892
1427;AZD5582;GDSC1,1.4398842780958068
356;AT7867;GDSC1,1.4385608278319342
2048;Vinorelbine;GDSC2,1.434995434482825
1926;GNE-317;GDSC2,1.432303709665807
416;CAY10566;GDSC1,1.432025925446474
1091;BMS-536924;GDSC1,1.4302142600777064
1069;EHT-1864;GDSC2,1.4272537851925275
1560;Alpelisib;GDSC2,1.425334908264441
1402;AZD7762;GDSC1,1.423968178642998
284;JNJ38877605;GDSC1,1.423332100020414
1261;rTRAIL;GDSC1,1.4174926908073275
1038;NU7441;GDSC2,1.411321054104319
225;Genentech Cpd 10;GDSC1,1.409791386964629
449;CD532;GDSC1,1.4068049478350866
1169;AZ628;GDSC2,1.4040248942583735
2161;Rigosertib;GDSC2,1.4024766947886622
208;Ispinesib Mesylate;GDSC1,1.3985145394557477
1057;Dactolisib;GDSC2,1.3972198474068442
165;DMOG;GDSC1,1.391663051042651
2109;AZ6102;GDSC2,1.391193204034897
1060;PD0325901;GDSC2,1.390646431956427
1016;Temsirolimus;GDSC1,1.3902682701186506
1012;Vorinostat;GDSC1,1.3890519545586355
